INWINDOW,INFOCUS,ID,Total Emp-Purpose-HBO,Retail-Purpose-HBO,Service-Purpose-HBO,Basic-Purpose-HBO,TotEnroll-Purpose-HBO
1,0,242,159747.335904348,24809.894109183646,109141.48150738036,25795.960287783975,82669.23013962473
1,1,243,161204.62777781353,24811.326711032296,110768.9969867145,25624.304080066737,83595.98433399951
1,0,244,170075.70211923626,26114.869607646622,117019.68361414043,26941.14889744916,88956.28356760691
1,1,245,176473.08133074752,26914.217148316748,121833.95371502472,27724.910467406036,92326.26122085334
1,1,246,188466.59613651692,28589.37393103742,131034.43511345326,28842.787092026236,98893.61732428407
1,0,247,161163.96262948774,24975.451627606195,110655.34802327685,25533.162978604698,85500.86733322602
1,1,248,152322.01777926416,23608.10511340907,105062.35710531409,23651.55556054101,80767.51376267712
1,1,249,150933.04428184262,23252.471459470442,104908.59427656789,22771.978545804304,81053.46521357552
1,1,250,155735.87883994877,23805.959020409842,108950.1486782378,22979.771141301102,84489.13652213481
1,1,251,193083.63882522786,28766.499056188357,136920.51910881052,27396.620660228942,106021.83156751974
1,1,252,186305.56333050827,28205.71695736528,130921.18220716939,27178.664165973587,100996.39923959723
1,0,253,214399.02665089446,31462.292191785597,153205.11630052535,29731.61815858354,120281.68718469376
1,0,254,203518.4862392335,29897.738245861306,145500.01773218575,28120.730261186465,115330.31523501081
1,0,255,195564.91427620393,28425.440214254064,140110.96376890366,27028.510293046238,112625.92019520904
1,0,256,185885.35398178064,26939.5504641223,133032.4987792465,25913.304738411833,106182.13799615938
1,0,257,187353.9610530885,27371.884925058257,133520.15180317825,26461.92432485199,102197.85087007107
1,0,258,183414.63917955733,26733.499169406005,131323.2320127339,25357.907997417406,104705.35142076228
1,0,259,176957.83294143373,25783.046508101794,126279.7338701189,24895.052563213045,98144.75275191908
1,0,260,170570.7701756104,24716.87748270007,122679.46232742746,23174.43036548285,95716.64786633446
1,0,261,166033.67047950177,23807.181910349664,119952.06757836608,22274.420990786006,94799.90894821675
1,0,262,209814.73906513298,29982.091166393922,151910.20094958539,27922.446949153684,119869.54261235267
1,0,263,210585.97644625563,30211.63804332729,151435.06534523072,28939.27305769764,118195.34599139025
1,0,264,176971.6515099729,25470.543977611378,126907.55549005693,24593.55204230461,98347.30545015413
1,0,265,176167.89062914555,25266.225889767877,126185.6237742999,24716.04096507779,97185.73824203771
1,0,266,163978.25208819832,23466.938266381432,117501.39007179174,23009.92375002513,90750.33478903583
1,0,267,167504.4468422774,24086.855532554495,120035.71372726258,23381.877582460318,92147.099784702
1,0,268,166458.3525023466,23796.814686218073,120186.84126194543,22474.696554183105,94755.40219816894
1,0,269,168330.55343092314,24069.94028180371,121439.06552287897,22821.547626240463,94843.59782538752
1,0,270,164842.60171555012,23576.240665643643,118816.28899510017,22450.07205480632,93153.10968603694
1,0,271,159880.38501284286,22810.195289786076,115560.41810217303,21509.771620883766,90285.17711238797
1,0,272,189014.06170613616,26476.343050629082,136865.24473719453,25672.47391831254,107665.57280558476
1,0,273,162558.11538432445,23057.373452433545,116851.22595251906,22649.515979371816,90804.6352283697
1,0,274,217512.0894242476,30074.75084367426,158631.2319235737,28806.106656999582,124194.19512726137
1,0,275,161515.7473739658,22776.027450569472,116514.55446041224,22225.165462984107,91303.79408814877
1,0,276,166107.49505927472,23099.689738526773,120725.78686926376,22282.018451484157,95372.04526439313
1,0,277,205953.58865981107,28770.843422994076,148337.52431540852,28845.22092140846,111742.04011137229
1,0,278,217909.43838022163,30116.440721288694,158188.85100795724,29604.146650975686,124330.1921817358
1,0,279,203437.60049089362,28512.60570858457,148311.31954785608,26613.675234452952,115026.59533280773
1,0,280,210152.86913097298,28845.4417944673,154370.91690683595,26936.510429669695,120360.67432254461
1,0,281,215700.1855224212,29554.22828575435,158314.4339094813,27831.523327185547,123951.6456249275
1,0,282,196015.77887456244,26966.953967138936,143425.23237110896,25623.592536314543,112327.74460760145
1,0,283,202566.66640768148,28612.08102930903,147438.0363097175,26516.549068654967,113395.48517075133
1,0,284,202693.89234884467,28488.469925259866,147757.4245844027,26447.997839182146,113631.86224133962
1,0,285,176785.5307527828,24356.387839378876,129648.33606534777,22780.806848056127,99223.65375510714
1,0,286,207215.8189267929,28244.913842283167,152583.84175998942,26387.063324520343,118126.95568826409
1,0,287,206260.78163628033,28229.280743908843,151565.32075783345,26466.180134538023,115836.16072927453
1,0,288,217975.50091800326,29950.161629425726,159406.22022562718,28619.119062950394,124983.75925684883
1,0,289,186972.90868693253,25695.28924927416,136214.37028585054,25063.249151807835,106939.08960559052
1,0,290,182728.85203822947,25417.483131179193,130726.40171759359,26584.967189456693,98395.45831557702
1,0,291,185140.16990010737,25397.58049675521,135400.39787764117,24342.191525711,106215.55902536298
1,0,292,163158.09942371442,22392.876303035973,119524.55902163209,21240.664099046375,93480.81994253726
1,0,293,162418.12492501215,22545.357446061986,118771.14639961225,21101.62107933789,91117.5551966173
1,0,294,168963.97223316092,23565.87970239318,123060.0659232778,22338.026607489934,96372.89006196619
1,0,295,194199.11794570208,27229.409896006673,141206.24405244333,25763.463997252074,110849.65458247351
1,0,296,150771.56034069217,21753.255316154202,108516.81646223199,20501.488562305985,83904.73145318996
1,0,297,152274.64173873933,22187.776712658775,109029.05692370827,21057.808102372295,83859.49938692573
1,0,298,143559.70758610964,20923.90460595087,102104.30020344368,20531.50277671509,77329.3743451866
1,0,299,135252.39183157287,19828.493379936364,95815.46355503408,19608.434896602426,72971.21078298854
1,0,300,131190.56629241686,19464.56324645364,92843.8722764109,18882.130769552317,71622.317558538
1,0,301,128474.90498553649,18771.36238288971,90746.9763764452,18956.566226201587,68917.97820051467
1,0,302,140414.18228972427,20904.62789710267,98965.95098048424,20543.603412137356,76218.43110201531
0,0,303,122534.38186852644,18230.850389446976,86155.19693078971,18148.334548289768,66211.30265545864
0,0,304,124021.1299360988,18410.090199198163,87024.10409050614,18586.935646394515,66893.98803750095
0,0,305,124728.19583828442,18778.849994533964,87140.98733508754,18808.358508662903,67066.29484966972
0,0,306,134538.48816309322,21076.435193425954,92320.76780476331,21141.28516490396,71638.68978525743
0,0,307,133572.14421088295,20448.894358754365,92905.26842366216,20217.981428466454,71710.76090493574
0,0,308,123244.95468388028,18943.166378900376,85309.19859201879,18992.58971296111,65855.7267983966
0,0,309,117116.04282210664,18317.555209475788,80290.60889193785,18507.878720692985,62132.746784360585
0,0,310,119967.0780286711,19240.712153028442,81085.40743204906,19640.958443593583,63337.66951503789
0,0,311,106566.30318186009,17284.144943970176,71367.5834380198,17914.574799870104,56223.97939754218
1,0,312,146224.60896790354,20622.997956770054,103810.89043820012,21790.720572933376,76062.05796260179
1,0,313,152124.2976361447,21584.499524903957,107084.1306614505,23455.66744979023,76836.64425912025
1,0,314,161552.28931213904,23109.13714784592,113094.23296566373,25348.919198629406,80956.26672254498
1,0,315,190066.60255752047,27414.600343391772,132534.6700883956,30117.33212573309,94669.35886647915
1,0,316,172790.84679697573,25489.75312953105,118904.1069972586,28396.986670186074,86967.16209639469
0,0,317,152325.45568932037,22639.586736169265,104653.39792879848,25032.471024352624,77614.90718319695
0,0,318,163768.45972702588,24760.56793321211,110980.23668205531,28027.65511175849,82507.82265262888
0,0,319,141930.02140573814,21557.307204788594,96528.53271915435,23844.18148179518,72998.73128601279
1,0,320,148441.240141048,21076.20874189982,104618.14683238706,22746.884566761113,76592.39803686258
1,0,321,170483.83937928884,24254.1352731845,120483.61591132608,25746.08819477827,89314.71012535859
1,0,322,168259.21465428208,24185.613919693198,118100.99349425273,25972.60724033619,86354.48340275789
1,0,323,161170.8894288034,23407.05482146754,112394.59146602661,25369.243141309264,82328.2234260025
1,0,324,168753.64420517616,23882.76573052401,119851.88264684983,25018.995827802293,89708.0419236987
1,0,325,148153.31883399756,21368.000087253247,104369.81629261308,22415.50245413122,77952.62640452887
0,0,326,153416.52343657723,22327.44919949865,107601.42855998731,23487.645677091237,80744.2632153202
0,0,327,135344.1951970879,20110.146664402942,94416.73126046578,20817.317272219163,71938.45259040338
0,0,328,138061.54306129587,20494.687572331317,95621.36116983165,21945.494319132908,72413.52268170596
0,0,329,135048.53262251045,20262.62565987897,92732.64434894451,22053.262613686973,70069.14508309039
0,0,330,125924.73323012108,19136.261622360507,86725.93654114012,20062.535066620483,66463.87308467677
0,0,331,130691.9685134452,20159.189311433503,88641.22438352447,21891.554818487217,68482.38546651651
1,0,332,147406.68334655112,21492.364759111933,103817.17589127508,22097.14269616412,78265.00410975519
0,0,333,122367.68397191711,18192.117772712474,85587.97456132036,18587.59163788428,65481.162494751996
0,0,334,121750.00852833169,18181.803082033228,84981.17381619404,18587.031630104393,65523.25478282451
0,0,335,128454.92861135867,19237.674046997126,89462.87002107759,19754.384543283955,69058.3130388348
0,0,336,127630.58995116697,19191.35864032408,88657.72899311487,19781.502317728038,68600.68529204337
0,0,337,128756.07952418314,19479.473011093713,89006.48236186683,20270.124151222597,68825.45022650823
0,0,338,119770.63396792299,18477.9077434908,82042.5753582404,19250.150866191783,64147.30594719381
0,0,339,116579.26258831543,18122.252478617716,79713.61658120553,18743.393528492183,62577.96542629516
0,0,340,115828.06691412497,17557.501401367306,80219.98980884733,18050.575703910315,62651.54432063163
0,0,341,114303.76904241285,17600.88843826813,78489.49604676582,18213.384557378893,61508.77190721597
0,0,342,106194.13965613907,16735.52116666495,72185.58745355622,17273.0310359179,57163.545017967226
0,0,343,128494.38309219555,19321.284266456398,89530.84322009423,19642.255605644914,68904.61724549778
0,0,344,127845.52246656168,19380.44239684217,88693.53634101663,19771.54372870288,68670.90636514258
0,0,345,123117.02083573303,18900.772030686076,84939.29638391774,19276.952421129212,65447.098770477
0,0,346,134609.61619784043,20694.20882741143,92770.62955994878,21144.77781048022,71802.8726473562
0,0,347,131719.6066455634,20576.742228679483,90086.17864275293,21056.685774131005,69709.59866736054
0,0,348,115846.66479123491,18464.297214483187,78363.33495476465,19019.03262198708,61320.11489647936
0,0,349,120464.22612705824,19101.270037734826,81766.5274886735,19596.4286006499,64145.673438251026
0,0,350,110471.30898279592,17790.98393109669,73997.6208374557,18682.704214243517,59509.13235152938
0,0,351,115875.34236206525,18963.789605401093,76880.32030523586,20031.23245142829,61833.63609814652
0,0,352,106378.93574291513,17212.75467097614,70981.30766392106,18184.87340801792,57019.878207720816
0,0,353,132153.9727472639,20371.60420550617,88876.18562927087,22906.182912486853,67651.81996495186
0,0,354,128075.63623080443,19820.85883181182,85445.33982616934,22809.437572823263,65015.11133800816
0,0,355,152416.87457646496,23273.57874657426,100874.19879167766,28269.09703821304,76338.15630427851
0,0,356,115116.63161454993,17611.1779268855,76174.29236360679,21331.16132405764,59573.40644644353
0,0,357,115618.8836172951,17684.80980186027,76815.71265987966,21118.36115555516,62960.3036926705
0,0,358,142371.6032161558,21892.50457453695,94322.13338007874,26156.965261540132,73206.27152641647
0,0,359,150780.6587202761,23051.2941873505,99778.97800628615,27950.386526639435,75441.9777859968
0,0,360,116991.06714705992,18657.066089413136,77868.42140623003,20465.57965141676,59589.35735322607
0,0,361,117113.59102238363,18321.341716908446,78378.10250178196,20414.146803693202,60216.33233992594
0,0,362,112689.59735499199,17723.954796765855,75811.29135798736,19154.351200238787,58498.572600101514
0,0,363,123431.00350676765,19727.97219940743,82240.2334402585,21462.797867101726,63273.55801473755
0,0,364,112746.44352125694,17869.655955926355,75906.74003311139,18970.04753221916,58973.78383988293
0,0,365,108761.32170328495,17664.138402643774,72392.44617149323,18704.737129147943,56535.20353338006
0,0,366,110169.75639576811,17493.561935416645,74304.58253060079,18371.611929750696,58442.87796498617
0,0,367,108485.10277599374,17665.196925462107,72552.02358790979,18267.88226262185,57285.40063186199
0,0,368,98487.76496493276,16233.820874362165,65276.42664157604,16977.517448994553,51888.83429096122
0,0,369,104641.56568522114,17046.464597573246,69823.18831411425,17771.912773533644,55957.08631708658
0,0,370,105010.73235965165,16844.214981647503,70596.09398854975,17570.42338945439,56307.75677759422
0,0,371,107794.91902338437,17144.09038444346,72740.60313891358,17910.225500027344,58268.88828207246
0,0,372,112725.0643712914,18168.806050247353,75654.92714873132,18901.331172312726,60618.47348283419
0,0,373,105516.13004206946,17151.594399406582,70571.53411519193,17793.00152747095,56706.978780579826
0,0,374,108181.2628360359,17809.89875663444,71832.88952713748,18538.474552263946,57721.965853383896
0,0,375,107560.58388954288,17789.71291652896,71108.84446302352,18662.02650999039,56976.02268225223
0,0,376,104155.30714953491,17252.99974413042,68817.55986271518,18084.74754268932,54762.45789339685
0,0,377,113087.01411098326,18801.22251461966,74499.10064988647,19786.690946477156,59096.076782167715
0,0,378,116047.8336730566,19220.678608618193,76240.10133280659,20587.053731631822,60415.579522001804
0,0,379,101452.0841235299,16404.32844874798,67651.562890256,17396.19278452594,54458.20555498509
0,0,380,107149.38615324782,17707.031179203754,70969.53020750964,18472.824766534435,57201.05648327168
0,0,381,99304.42531774627,16534.43591117622,65430.89943203278,17339.089974537284,52307.51449533998
0,0,382,93529.49432210415,15598.166790621746,61517.53544548275,16413.79208599966,49101.682628149545
0,0,383,94568.15571061017,15796.1181159866,62197.256080489424,16574.781514134138,49666.64169810029
0,0,384,92037.91295667361,15486.158129759544,60182.0915546917,16369.663272222359,47682.64365068251
0,0,385,97017.77303212069,16395.41384680304,63315.2300342506,17307.129151067056,50054.19445426232
0,0,386,105965.68057253046,17832.92403022947,69137.16485455747,18995.591687743512,54767.89266049505
0,0,387,107096.8377123185,18028.093331455464,69545.99101065233,19522.753370210703,54675.17157645097
0,0,388,101321.62748496885,16625.058754700785,67166.5507800958,17530.017950172267,54165.22437681643
0,0,389,98338.58449585158,16302.818524033937,64775.549192898114,17260.21677891953,52042.0111253135
0,0,390,98082.93826252961,16384.52835181611,64333.31200114501,17365.097909568507,51572.85054130519
0,0,391,100059.22916289855,16761.217726850788,65476.95682643132,17821.05460961643,52363.691567636
0,0,392,99418.77652624616,16850.156238116448,64652.763066186315,17915.857221943395,51154.63003437493
0,0,393,103720.77028266457,17633.269313938305,67348.73362389907,18738.767344827207,53178.51966465323
0,0,394,109059.62505334787,18649.725145038035,70259.9232531872,20149.976655122664,55069.29760501247
0,0,395,109928.22282004428,18537.080736040756,71381.27365936246,20009.868424641063,56910.98627362938
0,0,396,24030.309669737,4233.057400354918,14363.991826864334,5433.260442517747,12470.796410649877
0,0,397,48712.03332885212,8591.043701835399,30907.837255580187,9213.152371436543,23386.825843146402
0,0,398,29236.636517684245,5158.810316278261,18544.17915341752,5533.64704798846,14032.83547899699
0,0,399,6481.02719134058,1361.4059767814042,3852.508985322885,1267.112229236292,3123.1513657127857
0,0,400,105433.58869469498,17630.797303483494,68862.6186892162,18940.17270199528,55230.47983304671
0,0,401,105303.26682292372,17674.05787004844,68542.93156628561,19086.277386589678,54821.9898650402
0,0,402,98964.01934626742,16642.710589786122,64000.947475610155,18320.361280871133,51489.734147596704
0,0,403,104148.0199402014,17299.705032218993,68180.77731204737,18667.537595935017,55048.510867849705
0,0,404,99953.36237157043,16413.100431225022,66217.4281869023,17322.8337534431,53155.31556039782
0,0,405,105779.49397072969,17304.329043694128,70001.92556430936,18473.23936272621,56287.53251958892
0,0,406,110028.03632790735,18048.212418524166,72420.16418111156,19559.659728271647,58120.735650603696
0,0,407,114242.69067895999,19007.459337818418,74143.37424776351,21091.857093378057,59742.892750461484
0,0,408,104239.50607647319,17292.553434833433,67989.64220731186,18957.310434327905,55063.04465684244
0,0,409,97384.00656717154,16323.189019106503,62706.26683151468,18354.55071655035,50667.20264520444
0,0,410,102136.80035404497,17013.796432554962,66198.26691717235,18924.737004317685,53641.50070872756
0,0,411,109880.31327642754,18265.24278541928,71208.37588765798,20406.69460335026,57786.211686734605
0,0,412,100853.69166241167,16693.266320975505,65928.96374779764,18231.46159363852,53260.92972993641
0,0,413,102946.4321383332,17137.280356408868,66632.28894704563,19176.862834878688,54061.827784462635
0,0,414,102822.46140202924,17098.342881664794,66368.28473127777,19355.83378908667,53921.75028785641
0,0,415,103637.32995018744,17249.20062236872,66672.46521148321,19715.664116335527,54070.609388207886
0,0,416,110549.13173636471,18641.19991423442,69744.95008020516,22162.981741925127,56438.2819161083
0,0,417,102694.84265311097,17241.00959308008,64843.76485576235,20610.068204268537,52530.7113687505
0,0,418,104510.71940054241,17563.024333325404,66085.2718468859,20862.4232203311,53623.158364921546
0,0,419,99389.22200682024,16708.98914780771,62468.464522734175,20211.768336278357,50615.81504906707
0,0,420,108585.05295193306,18330.945838931246,66805.90055320205,23448.206559799768,53355.2380846483
0,0,421,110664.50695931866,18698.83922364317,68090.74733011657,23874.920405558936,53963.98656970066
0,0,422,99980.64701085007,16945.201095471326,62444.51785539508,20590.92805998365,49852.00871003678
0,0,423,108443.18768369794,17647.45106451627,72192.21022311924,18603.52639606243,57613.228780280675
0,0,424,113964.2559372891,18673.348345582886,75362.74398596573,19928.163605740483,60451.12986348524
0,0,425,101206.80685210068,16582.94315354673,67254.09398839748,17369.769710156477,53271.60673891595
0,0,426,106196.60113606295,17728.98718136848,69388.86575807474,19078.748196619723,56095.141781447775
0,0,427,108064.10252619315,18046.311613498267,70511.35289341543,19506.438019279452,56670.519791899
0,0,428,114477.63868236178,19252.240740124806,73864.89808681436,21360.499855422633,59262.99312700889
0,0,429,119233.30750802955,19679.879810109163,78826.22023218498,20727.207465735417,62567.35252843288
0,0,430,110671.87524162428,18432.142543303933,72289.94608724245,19949.786611077885,57586.20831565959
0,0,431,112681.63196168288,18841.771953479292,73236.1985114454,20603.66149675819,58313.22111749441
0,0,432,113902.38386353254,18818.148669026785,75155.8512003152,19928.38399419055,59686.37187203555
0,0,433,127039.25346475301,20515.284484927477,85591.6363717713,20932.332608054232,67606.8915649719
0,0,434,111313.67554522664,19006.36953804534,69599.09499484298,22708.211012338303,55012.83221528753
0,0,435,114094.2939201303,19465.268550609944,72111.63795284153,22517.387416678815,57156.7087353493
0,0,436,110670.03160310719,18896.88058808934,69178.5983167954,22594.552698222444,54197.07354982085
0,0,437,117071.80170014204,20211.35422677248,72831.41562609834,24029.031847271228,56248.07990899765
0,0,438,111195.59526397694,19036.281022557043,70056.32418283593,22102.990058583986,55027.48112857512
0,0,439,114654.93506580504,19375.18642061744,73348.70926422154,21931.039380966067,58462.232747212154
0,0,440,119873.41223149779,20245.17290994782,77436.6511786759,22191.588142874076,61894.641352547376
0,0,441,114387.3243812037,19124.164236883338,74560.83113605349,20702.32900826687,59561.71684123161
0,0,442,122505.42748180672,20175.37179727314,80903.63036356108,21426.4253209725,64151.50256810078
0,0,443,113854.52788566444,19052.770037618757,73949.49931682876,20852.258531216947,58883.292775773734
0,0,444,120568.14888897564,20261.401971598498,77717.2995418467,22589.447375530464,61477.19266084455
0,0,445,111831.8244172995,19060.08325855527,71140.44658268208,21631.294576062162,56235.36081248638
0,0,446,109030.01745896856,18665.76897566645,68972.19857331368,21392.049909988433,54067.89526806964
0,0,447,131121.0173365383,21655.253871360357,86072.33483131447,23393.428633863467,67905.62859480694
0,0,448,26718.860317570605,4726.052021761409,15927.308504623823,6065.49979118537,13931.253693884002
0,0,449,37270.75745134061,6771.487221361471,21820.95440216977,8678.315827809362,19920.673794664224
